file_path,label,singer_id,song_id,source_type,duration,rms_mean,rms_std,energy_dynamic,spectral_flatness_mean,spectral_flatness_std,long_note_stability,f0_mean,f0_std,f0_min,f0_max,f0_range_semitones,f0_jitter,hnr_mean,hnr_std,hnr_low_ratio,vibrato_rate_mean,vibrato_rate_std,vibrato_depth_mean,vibrato_depth_std,periodicity_score,micro_variation,vri_score,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
data/demo_data/real/singer_a_dearfriend_001.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.06144173815846443,0.07875873148441315,2047.318895633039,0.022932620719075203,0.03937572240829468,0.17815977690464244,317.67311203197744,50.95815945105854,204.08500572708812,405.8191251778132,11.899999999999993,0.018543105700841212,19.060304514688543,7.437549407747202,0.1303370786516854,4.852061883311884,1.5064316554619617,203.79310344827573,313.46686337665125,0.08503872385999,135.13942961074912,0.17814511708296737,-351.618408203125,131.14205932617188,38.372066497802734,35.37509536743164,-23.64776611328125,26.181201934814453,6.023457050323486,20.824670791625977,-8.688131332397461,19.211139678955078,0.4376404881477356,12.00997257232666,-5.338197231292725,9.267868995666504,-3.7116308212280273,14.089103698730469,-1.3504469394683838,10.865303993225098,-19.16277313232422,15.098898887634277,-12.161821365356445,9.255754470825195,-13.941181182861328,12.732004165649414,-11.704329490661621,12.076911926269531
data/demo_data/real/singer_a_dearfriend_002.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08046220242977142,0.05924367159605026,109.8000986339905,0.009536040015518665,0.02000400610268116,0.28294227918770054,293.97335664548956,44.30994224790055,211.28204791122096,420.13030572058295,11.899999999999984,0.01641614295872957,17.85325630021082,6.974062402200091,0.157543391188251,5.540449134199135,1.697715450045675,163.17647058823516,237.0962165808534,0.06074327520944534,104.39622034963124,0.1771543491109508,-272.7537841796875,67.05216217041016,64.23497772216797,31.359939575195312,-20.834177017211914,34.45230484008789,6.863945960998535,27.277008056640625,-22.776233673095703,16.941232681274414,-5.2398905754089355,15.323943138122559,-11.559418678283691,15.292576789855957,-12.046730995178223,13.434853553771973,-2.6529898643493652,13.697111129760742,-21.182104110717773,11.020246505737305,-19.115821838378906,8.154994010925293,-19.252065658569336,9.245808601379395,-13.192468643188477,8.6320161819458
data/demo_data/real/singer_a_dearfriend_003.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.0840940773487091,0.053962282836437225,161.80304400180435,0.012282934039831161,0.028159579262137413,0.20531395108834533,354.429479512105,53.879707226046115,230.4047070205379,458.15534711531444,11.899999999999984,0.01064350981389874,20.555742253633113,7.094920620837441,0.1076923076923077,5.499401018268943,1.7175031272969168,102.16867469879507,168.7091186912219,0.059264967601821726,80.58566100090326,0.19396023965842885,-278.30859375,56.274967193603516,43.33687210083008,37.48494338989258,-21.490922927856445,33.16258239746094,16.888296127319336,25.481487274169922,-35.636478424072266,12.318885803222656,-14.025321960449219,11.882637023925781,-17.73836898803711,16.6649227142334,-13.995365142822266,10.868263244628906,-5.086036682128906,12.150887489318848,-23.98506736755371,9.49174976348877,-20.27543067932129,7.354292869567871,-19.91124725341797,8.750676155090332,-15.576164245605469,10.676434516906738
data/demo_data/real/singer_a_dearfriend_004.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08736655861139297,0.04834887757897377,29.258438261230246,0.012160927057266235,0.03186211362481117,0.20286775667497559,295.32646177822403,55.25583873805058,211.28204791122096,420.13030572058346,11.900000000000006,0.01345498121851528,17.139124269897927,6.873326846250596,0.14855072463768115,5.2629980563654035,1.3682404638483738,153.33333333333314,239.29938890616535,0.055920953919555434,93.39942120614666,0.1924936955685386,-240.31349182128906,55.15930938720703,60.29652404785156,32.9393424987793,-27.854717254638672,30.9206485748291,11.19505786895752,31.07140350341797,-32.975765228271484,16.0137882232666,-10.967514038085938,15.756649017333984,-20.040088653564453,11.447690963745117,-13.208853721618652,9.375580787658691,-3.340372085571289,12.120992660522461,-28.8916072845459,9.091973304748535,-16.732786178588867,8.279576301574707,-23.12455940246582,10.401721000671387,-16.301984786987305,9.344828605651855
data/demo_data/real/singer_a_dearfriend_005.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08816122263669968,0.04674322158098221,27.717845038353527,0.020925942808389664,0.04886454716324806,0.2173982190461098,443.6673267814785,64.73207852619215,309.33502415691703,615.1067710387683,11.899999999999986,0.01110431805529174,13.963226261174277,5.668239830723513,0.21580188679245282,5.630537098560354,1.5610481109837426,131.49999999999977,230.0168472090685,0.06122690676193271,87.1401246811074,0.1885527341262901,-204.732421875,33.78361129760742,58.82234191894531,34.8011589050293,-26.627944946289062,25.363422393798828,-4.5806732177734375,25.2021541595459,-40.7133674621582,11.558419227600098,-8.357561111450195,13.14914608001709,-26.92179298400879,10.371315956115723,-11.251864433288574,9.392314910888672,-8.14737319946289,11.271810531616211,-27.950782775878906,9.400115966796875,-15.832067489624023,7.887175559997559,-20.673452377319336,10.834920883178711,-5.965371608734131,11.051024436950684
data/demo_data/real/singer_a_dearfriend_006.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08530599623918533,0.05199698731303215,30.483167560325324,0.017320504412055016,0.04096388816833496,0.3929684281416152,417.5339001835514,57.61666791209791,293.6647679174075,517.2410787647876,9.799999999999995,0.008277194263863533,13.686967080642486,6.164981072457168,0.2853745541022592,5.195368867243867,1.4689932083888901,88.24999999999993,110.68847049263984,0.07252864024834577,42.50378066799605,0.2482065609041588,-215.55908203125,31.190576553344727,70.04560852050781,32.054805755615234,-37.13897705078125,20.71648406982422,-9.881041526794434,25.81257438659668,-38.6420783996582,10.345416069030762,-7.422177791595459,15.457002639770508,-23.89688491821289,12.318527221679688,-15.879193305969238,10.921814918518066,-2.8527932167053223,11.294153213500977,-27.6512451171875,11.355377197265625,-17.873046875,8.424328804016113,-21.401569366455078,10.951416015625,-5.60092306137085,12.096761703491211
data/demo_data/real/singer_a_dearfriend_007.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08779900521039963,0.047623638063669205,24.03862230335752,0.0157164316624403,0.03929978236556053,0.23397993425124777,438.5606152604334,67.3543241546663,311.126983722081,608.0416671858217,11.600000000000001,0.015393019240445966,13.229816264936895,4.986733309607158,0.2718676122931442,5.4357478878648235,1.4555232754810647,160.10869565217362,279.9863916150267,0.05456297591924692,114.87347058651,0.1786138503019662,-215.77056884765625,43.9931755065918,61.64665222167969,32.108909606933594,-41.529335021972656,19.934749603271484,-27.58570671081543,29.14607810974121,-41.19144058227539,10.955862045288086,-6.75130558013916,18.1337947845459,-24.034679412841797,10.500782012939453,-19.64950180053711,11.18552017211914,0.04111136868596077,15.210965156555176,-22.797882080078125,10.763984680175781,-14.942975997924805,11.2786283493042,-16.728288650512695,13.33629035949707,-4.670403957366943,15.278671264648438
data/demo_data/real/singer_a_dearfriend_008.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08603599667549133,0.050785843282938004,54.36702006692936,0.009648079052567482,0.029916487634181976,0.3015828815372157,337.2127741991803,52.79619720138485,237.15608026942806,458.155347115315,11.400000000000013,0.010008779695428367,14.38149483009215,6.004331848037055,0.24789410348977137,5.532942343604109,1.3172200885031435,100.4395604395603,196.76455550505932,0.046767967932578744,73.70709979511007,0.20551696253845947,-243.64866638183594,53.99447250366211,65.22383880615234,39.15509033203125,-35.813846588134766,22.965133666992188,-25.830766677856445,31.205610275268555,-40.182106018066406,11.217765808105469,0.22425056993961334,20.707275390625,-24.944929122924805,11.917858123779297,-18.474365234375,11.07249927520752,-0.5718132257461548,11.445550918579102,-26.28859519958496,10.551549911499023,-14.511921882629395,10.108263969421387,-19.747812271118164,9.55420207977295,-7.404321670532227,14.682425498962402
data/demo_data/real/singer_a_dearfriend_009.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.0816873162984848,0.057365842163562775,50.27599852803052,0.013259973376989365,0.02856975793838501,0.31332070585511107,335.02327747546957,48.77442860053497,233.08188075904482,463.47885582012765,11.900000000000006,0.011958271320487634,17.179602726180573,6.8019107392639615,0.16201117318435754,5.598593604108309,1.4746864523145935,112.09876543209863,176.35343335264548,0.0442181152179215,92.91545484740487,0.19374242755798854,-251.26683044433594,46.34206771850586,39.24892807006836,36.63345718383789,-21.571210861206055,25.844465255737305,-0.907194972038269,30.895429611206055,-34.0722770690918,14.988442420959473,-7.025864124298096,14.053800582885742,-21.944049835205078,12.594443321228027,-17.432254791259766,12.334891319274902,-5.084094524383545,10.737009048461914,-24.019041061401367,8.130868911743164,-16.022201538085938,9.036070823669434,-24.349075317382812,9.303473472595215,-16.659517288208008,11.757303237915039
data/demo_data/real/singer_a_dearfriend_010.wav,real,singer_a,dearfriend,bilibili_separated,10.0,0.08085333555936813,0.0586923211812973,207.11876800168895,0.007150921039283276,0.02811269834637642,0.21243161951672662,329.2780208720426,72.59074347745153,233.08188075904496,466.16376151808964,11.999999999999991,0.021335603956216413,18.284076061733675,7.60474038673945,0.15738498789346247,5.6394546750992065,1.4907598984537078,196.66666666666643,367.9771303475001,0.06287746771371445,176.95918118910168,0.16424013240317403,-293.1324462890625,83.9856185913086,61.84061813354492,36.865028381347656,-23.456192016601562,23.828977584838867,-6.790795803070068,37.66476058959961,-32.93547821044922,18.917823791503906,-18.51219367980957,21.385765075683594,-10.146047592163086,10.922511100769043,-19.233238220214844,14.205636978149414,-9.481820106506348,9.288375854492188,-24.28117561340332,7.237812042236328,-11.149674415588379,12.384174346923828,-24.97273826599121,10.047873497009277,-6.421785831451416,16.965246200561523
